"id","source","pmcid","title","journalTitle","issue","journalVolume","pubYear","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","journalIssn","doi","authorString","pmid","pmcid_","rt_all_pmid","rt_all_pmcid_pmc","rt_all_pmcid_uid","rt_all_doi","rt_all_filename","rt_all_journal","rt_all_publisher","rt_all_affiliation_institution","rt_all_affiliation_country","rt_all_year_epub","rt_all_year_ppub","rt_all_is_coi_pred","rt_all_coi_text","rt_all_is_coi_pmc_fn","rt_all_is_coi_pmc_title","rt_all_is_relevant_coi","rt_all_is_relevant_coi_hi","rt_all_is_relevant_coi_lo","rt_all_is_explicit_coi","rt_all_coi_1","rt_all_coi_2","rt_all_coi_disclosure_1","rt_all_commercial_1","rt_all_benefit_1","rt_all_consultant_1","rt_all_grants_1","rt_all_brief_1","rt_all_fees_1","rt_all_consults_1","rt_all_connect_1","rt_all_connect_2","rt_all_commercial_ack_1","rt_all_rights_1","rt_all_founder_1","rt_all_advisor_1","rt_all_paid_1","rt_all_board_1","rt_all_no_coi_1","rt_all_no_funder_role_1","rt_all_is_fund_pred","rt_all_fund_text","rt_all_fund_pmc_institute","rt_all_fund_pmc_source","rt_all_fund_pmc_anysource","rt_all_is_fund_pmc_group","rt_all_is_fund_pmc_title","rt_all_is_fund_pmc_anysource","rt_all_is_relevant_fund","rt_all_is_explicit_fund","rt_all_support_1","rt_all_support_3","rt_all_support_4","rt_all_support_5","rt_all_support_6","rt_all_support_7","rt_all_support_8","rt_all_support_9","rt_all_support_10","rt_all_developed_1","rt_all_received_1","rt_all_received_2","rt_all_recipient_1","rt_all_authors_1","rt_all_authors_2","rt_all_thank_1","rt_all_thank_2","rt_all_fund_1","rt_all_fund_2","rt_all_fund_3","rt_all_supported_1","rt_all_financial_1","rt_all_financial_2","rt_all_financial_3","rt_all_grant_1","rt_all_french_1","rt_all_common_1","rt_all_common_2","rt_all_common_3","rt_all_common_4","rt_all_common_5","rt_all_acknow_1","rt_all_disclosure_1","rt_all_disclosure_2","rt_all_fund_ack","rt_all_project_ack","rt_all_is_register_pred","rt_all_register_text","rt_all_type","rt_all_is_research","rt_all_is_review","rt_all_is_reg_pmc_title","rt_all_is_relevant_reg","rt_all_is_method","rt_all_is_NCT","rt_all_is_explicit_reg","rt_all_prospero_1","rt_all_registered_1","rt_all_registered_2","rt_all_registered_3","rt_all_registered_4","rt_all_registered_5","rt_all_not_registered_1","rt_all_registration_1","rt_all_registration_2","rt_all_registration_3","rt_all_registration_4","rt_all_registry_1","rt_all_reg_title_1","rt_all_reg_title_2","rt_all_reg_title_3","rt_all_reg_title_4","rt_all_funded_ct_1","rt_all_ct_2","rt_all_ct_3","rt_all_protocol_1","rt_all_is_success","rt_data_pmid","rt_data_pmcid_pmc","rt_data_pmcid_uid","rt_data_doi","rt_data_filename","rt_data_is_relevant_data","rt_data_is_relevant_code","rt_data_article","rt_data_is_open_data","rt_data_open_data_category","rt_data_is_reuse","rt_data_is_open_code","rt_data_is_code_supplement","rt_data_is_code_reuse","rt_data_is_open_data_das","rt_data_is_open_code_cas","rt_data_das","rt_data_open_data_statements","rt_data_cas","rt_data_open_code_statements","rt_data_is_success"
"PMC5260272","PMC","PMC5260272","Manuel pratique d'hygiene","Edinb Med J","1",7,1900,"66-67","book-review; book review","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260272","","","5260272","","PMC 5260272.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260272","not found","PMC 5260272.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260271","PMC","PMC5260271","Reports of the Medical Societies","Edinb Med J","1",7,1900,"94-97","meeting-report; meeting report","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260271","","","5260271","","PMC 5260271.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260271","not found","PMC 5260271.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260270","PMC","PMC5260270","Surgery","Edinb Med J","1",7,1900,"71-75","other","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260270","","","5260270","","PMC 5260270.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260270","not found","PMC 5260270.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260269","PMC","PMC5260269","The Principles and Practice of Medicine","Edinb Med J","1",7,1900,"63-64","book-review; book review","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260269","","","5260269","","PMC 5260269.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260269","not found","PMC 5260269.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260266","PMC","PMC5260266","Some Brief Remarks on Dysentery as It Occurs in Fiji","Edinb Med J","1",7,1900,"52-54","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260266","","","5260266","","PMC 5260266.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260266","not found","PMC 5260266.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260265","PMC","PMC5260265","Obstetrics and Gynæcology","Edinb Med J","1",7,1900,"75-77","other","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260265","","","5260265","","PMC 5260265.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260265","not found","PMC 5260265.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260263","PMC","PMC5260263","Dermatology","Edinb Med J","1",7,1900,"85-90","other","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260263","","","5260263","","PMC 5260263.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260263","not found","PMC 5260263.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260262","PMC","PMC5260262","Surgical Shock","Edinb Med J","1",7,1900,"67-68","book-review; book review","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260262","","","5260262","","PMC 5260262.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260262","not found","PMC 5260262.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260261","PMC","PMC5260261","Enlargement of the Prostate, Its Treatment and Radical Cure","Edinb Med J","1",7,1900,"68-68","book-review; book review","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260261","","","5260261","","PMC 5260261.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260261","not found","PMC 5260261.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260260","PMC","PMC5260260","Large Urinary Calculus, Which Was Impacted in the Prostatic Urethra, and Was Removed by Perineal Section","Edinb Med J","1",7,1900,"55-56","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260260","","","5260260","","PMC 5260260.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260260","not found","PMC 5260260.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260259","PMC","PMC5260259","Valedictory Address to the Medico-Chirurgical Society, Edinburgh","Edinb Med J","1",7,1900,"27-32","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260259","","","5260259","","PMC 5260259.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260259","not found","PMC 5260259.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260258","PMC","PMC5260258","Edward Hamilton","Edinb Med J","1",7,1900,"102-102","obituary","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260258","","","5260258","","PMC 5260258.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","obituary",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260258","not found","PMC 5260258.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260257","PMC","PMC5260257","Pathology and Bacteriology","Edinb Med J","1",7,1900,"80-85","other","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260257","","","5260257","","PMC 5260257.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260257","not found","PMC 5260257.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260256","PMC","PMC5260256","The New Superintendent of the Royal Infirmary","Edinb Med J","1",7,1900,"102-102","news","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260256","","","5260256","","PMC 5260256.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","news",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260256","not found","PMC 5260256.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260255","PMC","PMC5260255","The Pathology of the Emotions","Edinb Med J","1",7,1900,"65-66","book-review; book review","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260255","","","5260255","","PMC 5260255.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260255","not found","PMC 5260255.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260254","PMC","PMC5260254","Some Observations on the Excretion of Uric Acid, with Special Reference to Its Connection with Leucocytosis","Edinb Med J","1",7,1900,"32-42","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260254","","","5260254","","PMC 5260254.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260254","not found","PMC 5260254.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260252","PMC","PMC5260252","A Handbook of Physics and Chemistry","Edinb Med J","1",7,1900,"67-67","book-review; book review","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260252","","","5260252","","PMC 5260252.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260252","not found","PMC 5260252.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260251","PMC","PMC5260251","Analytical Reports","Edinb Med J","1",7,1900,"98-101","other","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260251","","","5260251","","PMC 5260251.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260251","not found","PMC 5260251.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260249","PMC","PMC5260249","Valedictory Address to the Edinburgh Obstetrical Society","Edinb Med J","1",7,1900,"42-47","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260249","","","5260249","","PMC 5260249.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260249","not found","PMC 5260249.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5260248","PMC","PMC5260248","Affections chirurgicales du Tronc","Edinb Med J","1",7,1900,"68-68","book-review; book review","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-04-28","1900-01-01","0367-1038",NA,NA,NA,"5260248","","","5260248","","PMC 5260248.xml","Edinburgh Medical Journal","Oliver and Boyd; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5260248","not found","PMC 5260248.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
