"id","source","pmcid","title","journalTitle","issue","journalVolume","pubYear","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","journalIssn","doi","authorString","pmid"
"30750184","MED","PMC6067267","Poor Man's Crown.","Am J Dent Sci","9","33","1900","426-427","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,"Davenport JN.","30750184"
"30750183","MED","PMC6067266","A Case of Carcinoma of the Lower Jaw-Operation.","Am J Dent Sci","9","33","1900","416-419","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,"Kerns AF.","30750183"
"PMC5948030","PMC","PMC5948030","Surgery","Glasgow Med J","1","53","1900","72-75","abstract","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA
"PMC5948029","PMC","PMC5948029","Book Reviews","Glasgow Med J","1","53","1900","63-71","book-review; book review","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA
"PMC5948024","PMC","PMC5948024","James Adams","Glasgow Med J","1","53","1900","46-47","obituary","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA
"PMC5948021","PMC","PMC5948021","Materia Medica and Therapeutics","Glasgow Med J","1","53","1900","76-78","abstract","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA
"30436720","MED","PMC5948033","Glasgow Eastern Medical Society.","Glasgow Med J","1","53","1900","56-61","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,"30436720"
"30436719","MED","PMC5948032","Three English Medical MSS., 1550-1660.","Glasgow Med J","1","53","1900","1-10","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Young J.","30436719"
"30436718","MED","PMC5948028","Glasgow.-Meteorological and Vital Statistics for the Four Weeks Ending 23rd December, 1899.","Glasgow Med J","1","53","1900","80","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,"30436718"
"30436717","MED","PMC5948027","Clinical Notes on Cancer.","Glasgow Med J","1","53","1900","37-44","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Macartney D.","30436717"
"30436716","MED","PMC5948026","The Forfarshire Medical Association.","Glasgow Med J","1","53","1900","61-63","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,"30436716"
"30436715","MED","PMC5948023","A Case of Mastoid Abscess, Followed by Cerebellar Abscess, the Results of Otitis Media: Death.","Glasgow Med J","1","53","1900","45-46","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Donald HC.","30436715"
"30436714","MED","PMC5948022","Glasgow Pathological and Clinical Society.","Glasgow Med J","1","53","1900","50-56","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,"30436714"
"30436713","MED","PMC5948020","Some Topics in Gynæcology and Obstetrics.","Glasgow Med J","1","53","1900","10-23","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Stirton J.","30436713"
"30436712","MED","PMC5948019","Current Topics.","Glasgow Med J","1","53","1900","47-50","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,"30436712"
"30436711","MED","PMC5948018","Clinical Gynæcology.","Glasgow Med J","1","53","1900","23-37","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Kelly JK.","30436711"
"29838858","MED","PMC5269984","Gunshot Wounds of the Abdomen.","Hospital (Lond 1886)","693","27","1900","225","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838858"
"29838857","MED","PMC5269983","Progress in Obstetrics.","Hospital (Lond 1886)","693","27","1900","227-228","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838857"
"29838855","MED","PMC5269981","Glances at the Hospitals.","Hospital (Lond 1886)","693","27","1900","233","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838855"
"29838856","MED","PMC5269982","Hospital Construction.","Hospital (Lond 1886)","693","27","1900","232","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838856"
"29838854","MED","PMC5269978","Annotations.","Hospital (Lond 1886)","693","27","1900","221","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838854"
"29838853","MED","PMC5269977","Travel in the Treatment of Diseases of the Nervous System.","Hospital (Lond 1886)","693","27","1900","224-225","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838853"
"29838851","MED","PMC5269974","New Appliances and Things Medical.","Hospital (Lond 1886)","693","27","1900","229","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838851"
"29838852","MED","PMC5269976","Hiccough and Its Treatment.","Hospital (Lond 1886)","693","27","1900","223-224","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,"Douglas C.","29838852"
"29838849","MED","PMC5269972","Scurvy-Rickets and Civilisation.","Hospital (Lond 1886)","693","27","1900","225-226","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838849"
"29838850","MED","PMC5269973","""The Hospital"" Nursing Mirror.","Hospital (Lond 1886)","693","27","1900","179-190","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838850"
"29838848","MED","PMC5269970","The Story of the Insane from Year to Year.","Hospital (Lond 1886)","693","27","1900","233","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838848"
"29838846","MED","PMC5269967","Progress in Medicine.","Hospital (Lond 1886)","693","27","1900","226-227","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838846"
"29838847","MED","PMC5269968","Notes and News.","Hospital (Lond 1886)","693","27","1900","222","news","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838847"
"29838845","MED","PMC5269966","Dentists and the War.","Hospital (Lond 1886)","693","27","1900","226","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838845"
"29838844","MED","PMC5269965","Progress in State Medicine.","Hospital (Lond 1886)","693","27","1900","228-229","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838844"
"29838843","MED","PMC5269964","Modern Sociology.","Hospital (Lond 1886)","693","27","1900","231","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838843"
"29838842","MED","PMC5269963","1900.","Hospital (Lond 1886)","693","27","1900","219-220","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838842"
"29838746","MED","PMC5269851","Cancer of the Penis.","Hospital (Lond 1886)","695","27","1900","256","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838746"
"29838745","MED","PMC5269850","Influenza and Pneumonia.","Hospital (Lond 1886)","695","27","1900","252","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838745"
"29838744","MED","PMC5269849","Notes and News.","Hospital (Lond 1886)","695","27","1900","254","news","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838744"
"29838743","MED","PMC5269848","Excision of a Tuberculous Vesicula Seminalis.","Hospital (Lond 1886)","695","27","1900","257","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838743"
"29838742","MED","PMC5269847","The Tuberculous Convalescent.","Hospital (Lond 1886)","695","27","1900","256-257","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838742"
"29838741","MED","PMC5269846","""The Hospital"" Nursing Mirror.","Hospital (Lond 1886)","695","27","1900","205-216","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838741"
"29838740","MED","PMC5269845","Rupture of the Uterus.","Hospital (Lond 1886)","695","27","1900","257","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838740"
"29838739","MED","PMC5269843","Diet in Typhoid Fever.","Hospital (Lond 1886)","695","27","1900","255-256","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838739"
"29838737","MED","PMC5269840","Progress in Medicine.","Hospital (Lond 1886)","695","27","1900","258-259","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838737"
"29838738","MED","PMC5269841","Institutional Questions.","Hospital (Lond 1886)","695","27","1900","265","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838738"
"29838736","MED","PMC5269839","Progress in Ophthalmology.","Hospital (Lond 1886)","695","27","1900","259-260","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838736"
"29838734","MED","PMC5269837","Annotations.","Hospital (Lond 1886)","695","27","1900","253","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838734"
"29838733","MED","PMC5269836","The Sale of Food and Drugs Act, 1899.","Hospital (Lond 1886)","695","27","1900","265","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838733"
"29838735","MED","PMC5269838","London Sanitation.","Hospital (Lond 1886)","695","27","1900","251-252","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838735"
"29838731","MED","PMC5269832","Modern Sociology.","Hospital (Lond 1886)","695","27","1900","263","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838731"
"29838732","MED","PMC5269833","Hospital Construction.","Hospital (Lond 1886)","695","27","1900","264","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838732"
"29838730","MED","PMC5269831","Progress in Surgery.","Hospital (Lond 1886)","695","27","1900","260-261","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838730"
"29838513","MED","PMC5269217","An Excessive Dose of Sulphonal.","Hospital (Lond 1886)","696","27","1900","273-274","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838513"
"29838512","MED","PMC5269215","Inoculation for Typhoid Fever.","Hospital (Lond 1886)","696","27","1900","272-273","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838512"
"29838510","MED","PMC5269213","The Treatment of Appendicitis.","Hospital (Lond 1886)","696","27","1900","268","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838510"
"29838511","MED","PMC5269214","The Royal College of Surgeons of England.","Hospital (Lond 1886)","696","27","1900","267-268","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838511"
"29838509","MED","PMC5269212","Modern Sociology.","Hospital (Lond 1886)","696","27","1900","279","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838509"
"29838508","MED","PMC5269211","Hospital Construction.","Hospital (Lond 1886)","696","27","1900","280-281","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838508"
"29838507","MED","PMC5269210","Annotations.","Hospital (Lond 1886)","696","27","1900","269","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838507"
"29838506","MED","PMC5269209","Arthrectomy of the Knee Joint for Tuberculous Disease.","Hospital (Lond 1886)","696","27","1900","273","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838506"
"29838504","MED","PMC5269206","The Complete Mastoid Operation.","Hospital (Lond 1886)","696","27","1900","274","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838504"
"29838505","MED","PMC5269208","Notes and News.","Hospital (Lond 1886)","696","27","1900","270","news","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838505"
"29838502","MED","PMC5269204","Insomnia.","Hospital (Lond 1886)","696","27","1900","271-272","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,"Broadbent WH.","29838502"
"29838503","MED","PMC5269205","New Appliances and Things Medical.","Hospital (Lond 1886)","696","27","1900","277","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838503"
"29838500","MED","PMC5269202","Progress in Medicine.","Hospital (Lond 1886)","696","27","1900","274-276","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838500"
"29838501","MED","PMC5269203","Institutional Questions.","Hospital (Lond 1886)","696","27","1900","283","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838501"
"29838499","MED","PMC5269200","Progress in Ophthalmology.","Hospital (Lond 1886)","696","27","1900","276-277","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838499"
"29838498","MED","PMC5269199","Glances at the Hospitals.","Hospital (Lond 1886)","696","27","1900","283","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838498"
"29838497","MED","PMC5269198","The Story of the Insane from Year to Year.","Hospital (Lond 1886)","696","27","1900","281-283","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838497"
"29838496","MED","PMC5269197","""The Hospital"" Nursing Mirror.","Hospital (Lond 1886)","696","27","1900","217-228","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838496"
"29838494","MED","PMC5269195","Gonorrhœal Ophthalmia.","Hospital (Lond 1886)","694","27","1900","239-240","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,"Hailes C.","29838494"
"29838495","MED","PMC5269196","The Mechanical Hypothesis as to the Origin of Cancer.","Hospital (Lond 1886)","696","27","1900","273","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838495"
"29838493","MED","PMC5269194","Progress in Obstetrics.","Hospital (Lond 1886)","694","27","1900","243-244","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838493"
"29838492","MED","PMC5269193","The Treatment of Internal Derangement of the Knee-Joint.","Hospital (Lond 1886)","694","27","1900","240-241","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838492"
"29838490","MED","PMC5269191","Notes and News.","Hospital (Lond 1886)","694","27","1900","238","news","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838490"
"29838491","MED","PMC5269192","The Treatment of Minor Epilepsy.","Hospital (Lond 1886)","694","27","1900","241-242","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838491"
"29838489","MED","PMC5269190","The Nursing of Our Soldiers.-A Serious Difficulty.","Hospital (Lond 1886)","694","27","1900","248","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838489"
"29838487","MED","PMC5269188","Uric Acid.","Hospital (Lond 1886)","694","27","1900","235-236","other; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,"29838487"
